person_id,person_name,age,sex,filepath
6935,BorisKarloff,51,m,6935_BorisKarloff_51_m.jpg
11800,ValerieHarper,57,f,11800_ValerieHarper_57_f.jpg
5571,PatrickStewart,59,m,5571_PatrickStewart_59_m.jpg
15979,MuhammadAli,32,m,15979_MuhammadAli_32_m.jpg
3926,TommySands,26,m,3926_TommySands_26_m.jpg
2298,SamNeill,38,m,2298_SamNeill_38_m.jpg
8417,VictorMature,39,m,8417_VictorMature_39_m.jpg
16332,Dee,50,f,16332_Dee_50_f.jpg
10907,Arletty,37,f,10907_Arletty_37_f.jpg
14706,ElizabethTaylor,75,f,14706_ElizabethTaylor_75_f.jpg
9563,RicardoMontalb╨░n,83,m,9563_RicardoMontalb╨░n_83_m.jpg
10957,DaliahLavi,60,f,10957_DaliahLavi_60_f.jpg
13548,HelenHayes,33,f,13548_HelenHayes_33_f.jpg
8221,RandolphScott,38,m,8221_RandolphScott_38_m.jpg
14061,JudyHolliday,17,f,14061_JudyHolliday_17_f.jpg
2377,AlainDelon,58,m,2377_AlainDelon_58_m.jpg
3155,DannyDeVito,61,m,3155_DannyDeVito_61_m.jpg
2768,LiamNeeson,58,m,2768_LiamNeeson_58_m.jpg
16422,Turner,70,f,16422_Turner_70_f.jpg
14749,MarleneDietrich,73,f,14749_MarleneDietrich_73_f.jpg
997,CarlSagan,50,m,997_CarlSagan_50_m.jpg
5103,AnthonyHopkins,59,m,5103_AnthonyHopkins_59_m.jpg
8395,SpencerTracy,35,m,8395_SpencerTracy_35_m.jpg
2259,RodTaylor,31,m,2259_RodTaylor_31_m.jpg
3841,SteveKanaly,31,m,3841_SteveKanaly_31_m.jpg
15661,KatharineRoss,72,f,15661_KatharineRoss_72_f.jpg
13772,RitaHayworth,48,f,13772_RitaHayworth_48_f.jpg
6299,FernandoRey,32,m,6299_FernandoRey_32_m.jpg
4558,Fernandel,39,m,4558_Fernandel_39_m.jpg
8100,Konstantaras,51,m,8100_Konstantaras_51_m.jpg
557,MargaretThatcher,34,f,557_MargaretThatcher_34_f.jpg
5627,PeterFalk,81,m,5627_PeterFalk_81_m.jpg
2305,SamNeill,46,m,2305_SamNeill_46_m.jpg
9801,JaneAsher,20,f,9801_JaneAsher_20_f.jpg
6138,DanaAndrews,38,m,6138_DanaAndrews_38_m.jpg
14318,JoanFontaine,19,f,14318_JoanFontaine_19_f.jpg
4379,RobertDuvall,42,m,4379_RobertDuvall_42_m.jpg
6398,JamesCoburn,31,m,6398_JamesCoburn_31_m.jpg
13013,GeraldineChaplin,23,f,13013_GeraldineChaplin_23_f.jpg
15658,KatharineRoss,68,f,15658_KatharineRoss_68_f.jpg
10126,JaneFonda,66,f,10126_JaneFonda_66_f.jpg
12363,MyrnaLoy,62,f,12363_MyrnaLoy_62_f.jpg
11334,VirnaLisi,28,f,11334_VirnaLisi_28_f.jpg
8164,LorneGreene,71,m,8164_LorneGreene_71_m.jpg
16361,Dench,70,f,16361_Dench_70_f.jpg
15821,StefaniePowers,38,f,15821_StefaniePowers_38_f.jpg
7687,UgoTognazzi,46,m,7687_UgoTognazzi_46_m.jpg
10655,LuiseRainer,30,f,10655_LuiseRainer_30_f.jpg
11402,AnnetteBening,33,f,11402_AnnetteBening_33_f.jpg
6634,MelFerrer,51,m,6634_MelFerrer_51_m.jpg
5818,FrancesDee,24,m,5818_FrancesDee_24_m.jpg
15714,MargaretNolan,32,f,15714_MargaretNolan_32_f.jpg
4842,RobertRedford,77,m,4842_RobertRedford_77_m.jpg
7286,LeifErickson,46,m,7286_LeifErickson_46_m.jpg
11697,OliviaHussey,20,f,11697_OliviaHussey_20_f.jpg
6725,RexHarrison,69,m,6725_RexHarrison_69_m.jpg
6495,JohnnyCash,30,m,6495_JohnnyCash_30_m.jpg
6202,DickieMoore,62,m,6202_DickieMoore_62_m.jpg
11777,TildaSwinton,48,f,11777_TildaSwinton_48_f.jpg
1165,AlbertSchweitzer,68,m,1165_AlbertSchweitzer_68_m.jpg
14637,BarbaraStanwyck,32,f,14637_BarbaraStanwyck_32_f.jpg
4448,StevenSeagal,54,m,4448_StevenSeagal_54_m.jpg
4745,MichelPiccoli,41,m,4745_MichelPiccoli_41_m.jpg
11338,VirnaLisi,32,f,11338_VirnaLisi_32_f.jpg
244,TheodorakisMikis,65,m,244_TheodorakisMikis_65_m.jpg
755,RonaldReagan,30,m,755_RonaldReagan_30_m.jpg
7117,GladysCooper,59,m,7117_GladysCooper_59_m.jpg
1710,EdHarris,51,m,1710_EdHarris_51_m.jpg
7647,TonyCurtis,33,m,7647_TonyCurtis_33_m.jpg
13597,JeanPeters,35,f,13597_JeanPeters_35_f.jpg
14694,ElizabethTaylor,77,f,14694_ElizabethTaylor_77_f.jpg
3649,OmarSharif,43,m,3649_OmarSharif_43_m.jpg
6000,JohnHuston,52,m,6000_JohnHuston_52_m.jpg
7320,LinoVentura,51,m,7320_LinoVentura_51_m.jpg
3171,DerekJacobi,46,m,3171_DerekJacobi_46_m.jpg
11655,MireilleDarc,25,f,11655_MireilleDarc_25_f.jpg
15901,VeraEllen,26,f,15901_VeraEllen_26_f.jpg
703,ElVenizelos,47,m,703_ElVenizelos_47_m.jpg
13181,JoanLorring,40,f,13181_JoanLorring_40_f.jpg
12772,KathleenTurner,50,f,12772_KathleenTurner_50_f.jpg
14591,JenniferJones,29,f,14591_JenniferJones_29_f.jpg
5805,ClarkGable,35,m,5805_ClarkGable_35_m.jpg
8405,VictorMature,26,m,8405_VictorMature_26_m.jpg
10061,HelenHunt,49,f,10061_HelenHunt_49_f.jpg
19,MariaCallas,30,f,19_MariaCallas_30_f.jpg
4383,RobertDuvall,53,m,4383_RobertDuvall_53_m.jpg
3147,DannyDeVito,50,m,3147_DannyDeVito_50_m.jpg
12009,CybillShepherd,53,f,12009_CybillShepherd_53_f.jpg
1100,NielsBohr,25,m,1100_NielsBohr_25_m.jpg
8412,VictorMature,33,m,8412_VictorMature_33_m.jpg
1752,TimCurry,61,m,1752_TimCurry_61_m.jpg
13252,ShirleyMacLaine,44,f,13252_ShirleyMacLaine_44_f.jpg
3863,SteveKanaly,69,m,3863_SteveKanaly_69_m.jpg
15454,JanetEllis,57,f,15454_JanetEllis_57_f.jpg
10119,JaneFonda,40,f,10119_JaneFonda_40_f.jpg
14043,JudyGarland,26,f,14043_JudyGarland_26_f.jpg
223,ElvisPresley,37,m,223_ElvisPresley_37_m.jpg
2708,KevinBacon,26,m,2708_KevinBacon_26_m.jpg
3936,TommySands,66,m,3936_TommySands_66_m.jpg
10215,JulieAdams,85,f,10215_JulieAdams_85_f.jpg
8935,ErnestBorgnine,80,m,8935_ErnestBorgnine_80_m.jpg
2224,RayLiotta,33,m,2224_RayLiotta_33_m.jpg
3012,AlanRickman,42,m,3012_AlanRickman_42_m.jpg
1702,EdHarris,44,m,1702_EdHarris_44_m.jpg
5590,PeterFalk,32,m,5590_PeterFalk_32_m.jpg
6900,YvesMontand,59,m,6900_YvesMontand_59_m.jpg
14917,KatharineHepburn,95,f,14917_KatharineHepburn_95_f.jpg
15736,MaryTamm,30,f,15736_MaryTamm_30_f.jpg
890,AndreasPapantreou,55,m,890_AndreasPapantreou_55_m.jpg
1434,FriedrichNietzsche,42,m,1434_FriedrichNietzsche_42_m.jpg
16464,Tyson,56,f,16464_Tyson_56_f.jpg
12424,AngieDickinson,45,f,12424_AngieDickinson_45_f.jpg
12356,MyrnaLoy,41,f,12356_MyrnaLoy_41_f.jpg
1123,FaradayMichael,35,m,1123_FaradayMichael_35_m.jpg
4063,ClintWalker,40,m,4063_ClintWalker_40_m.jpg
3000,WoodyAllen,72,m,3000_WoodyAllen_72_m.jpg
6048,RafVallone,61,m,6048_RafVallone_61_m.jpg
3752,RutgerHauer,31,m,3752_RutgerHauer_31_m.jpg
8988,GeorgeCScott,32,m,8988_GeorgeCScott_32_m.jpg
7797,AndyGriffith,45,m,7797_AndyGriffith_45_m.jpg
87,PaulAnka,66,m,87_PaulAnka_66_m.jpg
4643,JamesGarner,75,m,4643_JamesGarner_75_m.jpg
15883,St╨ТphaneAudran,57,f,15883_St╨ТphaneAudran_57_f.jpg
1010,StephenHawking,62,m,1010_StephenHawking_62_m.jpg
5193,CharlesGrodin,55,m,5193_CharlesGrodin_55_m.jpg
13666,LilliPalmer,26,f,13666_LilliPalmer_26_f.jpg
12769,KathleenTurner,48,f,12769_KathleenTurner_48_f.jpg
8428,VictorMature,65,m,8428_VictorMature_65_m.jpg
6530,KlausKinski,41,m,6530_KlausKinski_41_m.jpg
12339,MyrnaLoy,21,f,12339_MyrnaLoy_21_f.jpg
10406,BarbaraBain,36,f,10406_BarbaraBain_36_f.jpg
6177,DenzelWashington,50,m,6177_DenzelWashington_50_m.jpg
9322,GeorgeMontgomery,43,m,9322_GeorgeMontgomery_43_m.jpg
1431,FriedrichNietzsche,27,m,1431_FriedrichNietzsche_27_m.jpg
7378,LyleTalbot,38,m,7378_LyleTalbot_38_m.jpg
5872,HerbertLom,72,m,5872_HerbertLom_72_m.jpg
15045,BettyGarrett,28,f,15045_BettyGarrett_28_f.jpg
7293,LeifErickson,57,m,7293_LeifErickson_57_m.jpg
11622,MaureenOHara,20,f,11622_MaureenOHara_20_f.jpg
12039,DebbieReynolds,50,f,12039_DebbieReynolds_50_f.jpg
10594,KimBasinger,41,f,10594_KimBasinger_41_f.jpg
1518,YannisRitsos,45,m,1518_YannisRitsos_45_m.jpg
12398,UrsulaAndress,33,f,12398_UrsulaAndress_33_f.jpg
7101,GladysCooper,21,m,7101_GladysCooper_21_m.jpg
11413,AnnetteBening,42,f,11413_AnnetteBening_42_f.jpg
13971,DeborahKerr,34,f,13971_DeborahKerr_34_f.jpg
67,Pele,20,m,67_Pele_20_m.jpg
14427,OliviadeHavilland,37,f,14427_OliviadeHavilland_37_f.jpg
14949,AmandaBlake,29,f,14949_AmandaBlake_29_f.jpg
866,WinstonChurchill,67,m,866_WinstonChurchill_67_m.jpg
8589,DavidCarradine,42,m,8589_DavidCarradine_42_m.jpg
2742,LiamNeeson,27,m,2742_LiamNeeson_27_m.jpg
12475,AnnaMassey,55,f,12475_AnnaMassey_55_f.jpg
6801,RoyScheider,47,m,6801_RoyScheider_47_m.jpg
8841,ArnoldSchwarzenegger,51,m,8841_ArnoldSchwarzenegger_51_m.jpg
8688,MurrayHamilton,28,m,8688_MurrayHamilton_28_m.jpg
8486,WilliamHolden,57,m,8486_WilliamHolden_57_m.jpg
13758,RitaHayworth,24,f,13758_RitaHayworth_24_f.jpg
6168,DanaAndrews,81,m,6168_DanaAndrews_81_m.jpg
6916,BorisKarloff,42,m,6916_BorisKarloff_42_m.jpg
436,JohnDRockefeller,76,m,436_JohnDRockefeller_76_m.jpg
1544,Bono,41,m,1544_Bono_41_m.jpg
6032,RafVallone,38,m,6032_RafVallone_38_m.jpg
15060,BettyGarrett,58,f,15060_BettyGarrett_58_f.jpg
6826,StevenSpielberg,60,m,6826_StevenSpielberg_60_m.jpg
8491,AlejandroRey,32,m,8491_AlejandroRey_32_m.jpg
11784,ValerieHarper,26,f,11784_ValerieHarper_26_f.jpg
16007,SerenaWilliams,36,f,16007_SerenaWilliams_36_f.jpg
4150,GenaRowlands,66,m,4150_GenaRowlands_66_m.jpg
2257,RodTaylor,29,m,2257_RodTaylor_29_m.jpg
14736,MarleneDietrich,55,f,14736_MarleneDietrich_55_f.jpg
8685,JohnCassavetes,55,m,8685_JohnCassavetes_55_m.jpg
1646,BobDylan,18,m,1646_BobDylan_18_m.jpg
10410,BarbaraBain,40,f,10410_BarbaraBain_40_f.jpg
1287,MarieCurie,44,f,1287_MarieCurie_44_f.jpg
9823,JudyDavis,24,f,9823_JudyDavis_24_f.jpg
15481,JeanetteMacDonald,41,f,15481_JeanetteMacDonald_41_f.jpg
12062,ElsaMartinelli,30,f,12062_ElsaMartinelli_30_f.jpg
6526,KlausKinski,37,m,6526_KlausKinski_37_m.jpg
9821,JaneAsher,65,f,9821_JaneAsher_65_f.jpg
10601,LindaEvans,18,f,10601_LindaEvans_18_f.jpg
11192,MonicaVitti,39,f,11192_MonicaVitti_39_f.jpg
14761,ShelleyWinters,35,f,14761_ShelleyWinters_35_f.jpg
8915,ErnestBorgnine,46,m,8915_ErnestBorgnine_46_m.jpg
10621,LindaEvans,44,f,10621_LindaEvans_44_f.jpg
13759,RitaHayworth,26,f,13759_RitaHayworth_26_f.jpg
6280,ErrolFlynn,27,m,6280_ErrolFlynn_27_m.jpg
13511,GladysCooper,70,f,13511_GladysCooper_70_f.jpg
199,JhonLenon,18,m,199_JhonLenon_18_m.jpg
4039,CharlieSheen,42,m,4039_CharlieSheen_42_m.jpg
3004,WoodyAllen,47,m,3004_WoodyAllen_47_m.jpg
13311,SigourneyWeaver,55,f,13311_SigourneyWeaver_55_f.jpg
5527,NicolasSarkozy,37,m,5527_NicolasSarkozy_37_m.jpg
6823,StevenSpielberg,35,m,6823_StevenSpielberg_35_m.jpg
6615,LouCostello,48,m,6615_LouCostello_48_m.jpg
13237,RoyScheider,74,f,13237_RoyScheider_74_f.jpg
12323,MelindaDillion,63,f,12323_MelindaDillion_63_f.jpg
3703,RingoStarr,51,m,3703_RingoStarr_51_m.jpg
12411,AngieDickinson,23,f,12411_AngieDickinson_23_f.jpg
12960,CatherineDeneuve,49,f,12960_CatherineDeneuve_49_f.jpg
8227,RandolphScott,45,m,8227_RandolphScott_45_m.jpg
8806,AnthonyPerkins,48,m,8806_AnthonyPerkins_48_m.jpg
3360,JeffDaniels,38,m,3360_JeffDaniels_38_m.jpg
5295,JackLemon,15,m,5295_JackLemon_15_m.jpg
6646,MelFerrer,83,m,6646_MelFerrer_83_m.jpg
10352,AnitaEkberg,38,f,10352_AnitaEkberg_38_f.jpg
6330,JamesArness,21,m,6330_JamesArness_21_m.jpg
2375,AlainDelon,72,m,2375_AlainDelon_72_m.jpg
12537,AlikiBoug,50,f,12537_AlikiBoug_50_f.jpg
11195,MonicaVitti,43,f,11195_MonicaVitti_43_f.jpg
3540,MartinSheen,60,m,3540_MartinSheen_60_m.jpg
12746,JenniferAniston,32,f,12746_JenniferAniston_32_f.jpg
2274,RodTaylor,48,m,2274_RodTaylor_48_m.jpg
8810,AnthonyPerkins,54,m,8810_AnthonyPerkins_54_m.jpg
8534,CharlieChaplin,25,m,8534_CharlieChaplin_25_m.jpg
9560,RicardoMontalb╨░n,77,m,9560_RicardoMontalb╨░n_77_m.jpg
8064,JohnForsythe,25,m,8064_JohnForsythe_25_m.jpg
16411,Ross,24,f,16411_Ross_24_f.jpg
3291,JackColeman,23,m,3291_JackColeman_23_m.jpg
8385,SpencerTracy,60,m,8385_SpencerTracy_60_m.jpg
14873,BernadetteLafont,35,f,14873_BernadetteLafont_35_f.jpg
13291,AmandaRedman,49,f,13291_AmandaRedman_49_f.jpg
11304,SophiaLoren,36,f,11304_SophiaLoren_36_f.jpg
1016,StephenHawking,53,m,1016_StephenHawking_53_m.jpg
15766,PamelaSueMartin,33,f,15766_PamelaSueMartin_33_f.jpg
15638,KatharineRoss,36,f,15638_KatharineRoss_36_f.jpg
1541,Bono,38,m,1541_Bono_38_m.jpg
12448,AngieDickinson,49,f,12448_AngieDickinson_49_f.jpg
4943,StevenBerkoff,56,m,4943_StevenBerkoff_56_m.jpg
7298,LeifErickson,62,m,7298_LeifErickson_62_m.jpg
12491,AnneBaxter,24,f,12491_AnneBaxter_24_f.jpg
2278,RodTaylor,52,m,2278_RodTaylor_52_m.jpg
7034,DavidNiven,32,m,7034_DavidNiven_32_m.jpg
4757,MichelPiccoli,51,m,4757_MichelPiccoli_51_m.jpg
4055,ClintWalker,32,m,4055_ClintWalker_32_m.jpg
13153,JaneWyman,72,f,13153_JaneWyman_72_f.jpg
8523,CharlesBronson,68,m,8523_CharlesBronson_68_m.jpg
16380,Houston,47,f,16380_Houston_47_f.jpg
1575,IanHolm,59,m,1575_IanHolm_59_m.jpg
6381,JamesCagney,45,m,6381_JamesCagney_45_m.jpg
6570,LeeJCobb,60,m,6570_LeeJCobb_60_m.jpg
16378,Houston,47,f,16378_Houston_47_f.jpg
3733,RogerAllam,48,m,3733_RogerAllam_48_m.jpg
7599,SylvesterStallone,49,m,7599_SylvesterStallone_49_m.jpg
13667,LilliPalmer,28,f,13667_LilliPalmer_28_f.jpg
9792,JaneAsher,9,f,9792_JaneAsher_9_f.jpg
9883,LauraDern,33,f,9883_LauraDern_33_f.jpg
5200,CharlesGrodin,72,m,5200_CharlesGrodin_72_m.jpg
11392,ZsaZsaGabor,82,f,11392_ZsaZsaGabor_82_f.jpg
1682,BobDylan,64,m,1682_BobDylan_64_m.jpg
3502,MarisaPavan,45,m,3502_MarisaPavan_45_m.jpg
5081,AnthonyHopkins,58,m,5081_AnthonyHopkins_58_m.jpg
12785,MargaretOBrien,13,f,12785_MargaretOBrien_13_f.jpg
12700,JamieLeeCurtis,47,f,12700_JamieLeeCurtis_47_f.jpg
4407,RobertPowell,30,m,4407_RobertPowell_30_m.jpg
9930,AliMacGraw,49,f,9930_AliMacGraw_49_f.jpg
6578,LexBarker,31,m,6578_LexBarker_31_m.jpg
8250,ReginaldOwen,53,m,8250_ReginaldOwen_53_m.jpg
1757,TimCurry,66,m,1757_TimCurry_66_m.jpg
2499,DonJohnson,21,m,2499_DonJohnson_21_m.jpg
1499,GabrielGarciaMarquez,80,m,1499_GabrielGarciaMarquez_80_m.jpg
5143,ArmandAssante,65,m,5143_ArmandAssante_65_m.jpg
15312,EdwigeFenech,41,f,15312_EdwigeFenech_41_f.jpg
7884,FredAstaire,54,m,7884_FredAstaire_54_m.jpg
622,Gorbachev,59,m,622_Gorbachev_59_m.jpg
2233,RayLiotta,42,m,2233_RayLiotta_42_m.jpg
2746,LiamNeeson,33,m,2746_LiamNeeson_33_m.jpg
15423,JanetEllis,21,f,15423_JanetEllis_21_f.jpg
1933,EdwardFox,67,m,1933_EdwardFox_67_m.jpg
9267,VittorioGassman,75,m,9267_VittorioGassman_75_m.jpg
624,mitsotakis,44,m,624_mitsotakis_44_m.jpg
7119,GladysCooper,66,m,7119_GladysCooper_66_m.jpg
4602,GordonThomson,64,m,4602_GordonThomson_64_m.jpg
13030,GeraldineChaplin,36,f,13030_GeraldineChaplin_36_f.jpg
11068,JeanneMoreau,63,f,11068_JeanneMoreau_63_f.jpg
13954,DeborahKerr,37,f,13954_DeborahKerr_37_f.jpg
12452,AngieDickinson,54,f,12452_AngieDickinson_54_f.jpg
14279,JoanCrawford,31,f,14279_JoanCrawford_31_f.jpg
5687,RobertDeNiro,68,m,5687_RobertDeNiro_68_m.jpg
7325,LinoVentura,56,m,7325_LinoVentura_56_m.jpg
3046,BillNighy,47,m,3046_BillNighy_47_m.jpg
15739,MaryTamm,35,f,15739_MaryTamm_35_f.jpg
1192,ErnestRutherford,40,m,1192_ErnestRutherford_40_m.jpg
8516,CharlesBronson,40,m,8516_CharlesBronson_40_m.jpg
1822,TomHulce,53,m,1822_TomHulce_53_m.jpg
2002,JamesCaan,48,m,2002_JamesCaan_48_m.jpg
14397,MaryPickford,33,f,14397_MaryPickford_33_f.jpg
6867,ThomasTerry,61,m,6867_ThomasTerry_61_m.jpg
9559,RicardoMontalb╨░n,74,m,9559_RicardoMontalb╨░n_74_m.jpg
582,QueenElizabet,25,f,582_QueenElizabet_25_f.jpg
1443,FriedrichNietzsche,42,m,1443_FriedrichNietzsche_42_m.jpg
45,Pele,21,m,45_Pele_21_m.jpg
6338,JamesArness,31,m,6338_JamesArness_31_m.jpg
217,ElvisPresley,31,m,217_ElvisPresley_31_m.jpg
2938,ScottGlenn,57,m,2938_ScottGlenn_57_m.jpg
11181,MonicaVitti,27,f,11181_MonicaVitti_27_f.jpg
2664,JerryLewis,28,m,2664_JerryLewis_28_m.jpg
7486,PeterMarkRichman,46,m,7486_PeterMarkRichman_46_m.jpg
2134,MelGibson,20,m,2134_MelGibson_20_m.jpg
7672,UgoTognazzi,32,m,7672_UgoTognazzi_32_m.jpg
1685,BobDylan,71,m,1685_BobDylan_71_m.jpg
6054,RafVallone,72,m,6054_RafVallone_72_m.jpg
16311,Carroll,55,f,16311_Carroll_55_f.jpg
11488,JulieAndrews,46,f,11488_JulieAndrews_46_f.jpg
11541,LaurenBacall,31,f,11541_LaurenBacall_31_f.jpg
2182,NickNolte,32,m,2182_NickNolte_32_m.jpg
8793,AnthonyPerkins,35,m,8793_AnthonyPerkins_35_m.jpg
7147,JeanPaulBelmondo,62,m,7147_JeanPaulBelmondo_62_m.jpg
7437,MickeyRooney,78,m,7437_MickeyRooney_78_m.jpg
12848,Myl╨ЪneDemongeot,23,f,12848_Myl╨ЪneDemongeot_23_f.jpg
7038,DavidNiven,40,m,7038_DavidNiven_40_m.jpg
6535,KlausKinski,46,m,6535_KlausKinski_46_m.jpg
1803,TomHulce,30,m,1803_TomHulce_30_m.jpg
2864,RyanONeal,67,m,2864_RyanONeal_67_m.jpg
9475,MaximilianShell,39,m,9475_MaximilianShell_39_m.jpg
15828,StefaniePowers,49,f,15828_StefaniePowers_49_f.jpg
11051,JeanneMoreau,33,f,11051_JeanneMoreau_33_f.jpg
3331,JeffBridges,36,m,3331_JeffBridges_36_m.jpg
16225,RichardPryor,37,m,16225_RichardPryor_37_m.jpg
14934,MerkouriMelina,42,f,14934_MerkouriMelina_42_f.jpg
3757,RutgerHauer,36,m,3757_RutgerHauer_36_m.jpg
13470,GingerRogers,34,f,13470_GingerRogers_34_f.jpg
3897,TomasMilian,37,m,3897_TomasMilian_37_m.jpg
3373,JeffDaniels,49,m,3373_JeffDaniels_49_m.jpg
7359,LouisJourdan,66,m,7359_LouisJourdan_66_m.jpg
1791,TomHanks,54,m,1791_TomHanks_54_m.jpg
1400,SartreJeanPaul,41,m,1400_SartreJeanPaul_41_m.jpg
11963,AngelaLansbury,45,f,11963_AngelaLansbury_45_f.jpg
16118,SamuelJacksonn,48,m,16118_SamuelJacksonn_48_m.jpg
12300,LauraAntonelli,65,f,12300_LauraAntonelli_65_f.jpg
6606,LouCostello,39,m,6606_LouCostello_39_m.jpg
9707,DorisDay,38,f,9707_DorisDay_38_f.jpg
3988,BurtReynolds,49,m,3988_BurtReynolds_49_m.jpg
2919,ScottGlenn,39,m,2919_ScottGlenn_39_m.jpg
1212,MendeleievDmitri,55,m,1212_MendeleievDmitri_55_m.jpg
6839,StevenSpielberg,24,m,6839_StevenSpielberg_24_m.jpg
13616,JessicaTandy,57,f,13616_JessicaTandy_57_f.jpg
10775,OrnellaMuti,39,f,10775_OrnellaMuti_39_f.jpg
11206,MonicaVitti,60,f,11206_MonicaVitti_60_f.jpg
8848,ArnoldSchwarzenegger,56,m,8848_ArnoldSchwarzenegger_56_m.jpg
2225,RayLiotta,34,m,2225_RayLiotta_34_m.jpg
11071,JeanneMoreau,68,f,11071_JeanneMoreau_68_f.jpg
949,Gaddafi,36,m,949_Gaddafi_36_m.jpg
3741,RogerAllam,56,m,3741_RogerAllam_56_m.jpg
13876,AnnieGirardot,26,f,13876_AnnieGirardot_26_f.jpg
929,FranklinDRoosevelt,50,m,929_FranklinDRoosevelt_50_m.jpg
2029,JohnJames,30,m,2029_JohnJames_30_m.jpg
15032,AnnMiller,60,f,15032_AnnMiller_60_f.jpg
15362,ErinGray,58,f,15362_ErinGray_58_f.jpg
4514,CarlosSantana,58,m,4514_CarlosSantana_58_m.jpg
7951,GilbertRoland,40,m,7951_GilbertRoland_40_m.jpg
15259,DyanCannon,38,f,15259_DyanCannon_38_f.jpg
1688,EdHarris,28,m,1688_EdHarris_28_m.jpg
2287,RodTaylor,69,m,2287_RodTaylor_69_m.jpg
14760,ShelleyWinters,30,f,14760_ShelleyWinters_30_f.jpg
1465,RabindranathTagore,51,m,1465_RabindranathTagore_51_m.jpg
8642,JamesStewart,31,m,8642_JamesStewart_31_m.jpg
8914,ErnestBorgnine,43,m,8914_ErnestBorgnine_43_m.jpg
11611,MargeChampion,65,f,11611_MargeChampion_65_f.jpg
10849,RaquelWelch,68,f,10849_RaquelWelch_68_f.jpg
13541,HelenHayes,29,f,13541_HelenHayes_29_f.jpg
6152,DanaAndrews,59,m,6152_DanaAndrews_59_m.jpg
6420,JamesCoburn,53,m,6420_JamesCoburn_53_m.jpg
9452,EdwardGRobinson,63,m,9452_EdwardGRobinson_63_m.jpg
1662,BobDylan,32,m,1662_BobDylan_32_m.jpg
7624,TellySavalas,51,m,7624_TellySavalas_51_m.jpg
16357,Dench,78,f,16357_Dench_78_f.jpg
2557,GaryOldman,41,m,2557_GaryOldman_41_m.jpg
13183,JoanLorring,52,f,13183_JoanLorring_52_f.jpg
14487,SusanHayward,27,f,14487_SusanHayward_27_f.jpg
8692,MurrayHamilton,35,m,8692_MurrayHamilton_35_m.jpg
5185,CharlesGrodin,42,m,5185_CharlesGrodin_42_m.jpg
725,RonaldReagan,56,m,725_RonaldReagan_56_m.jpg
9595,MarcelloMastroianni,56,m,9595_MarcelloMastroianni_56_m.jpg
5530,NicolasSarkozy,41,m,5530_NicolasSarkozy_41_m.jpg
13400,CelesteHolm,84,f,13400_CelesteHolm_84_f.jpg
14480,PeggyAshcroft,41,f,14480_PeggyAshcroft_41_f.jpg
14239,IngridBergman,67,f,14239_IngridBergman_67_f.jpg
3168,DerekJacobi,39,m,3168_DerekJacobi_39_m.jpg
14818,SimoneSignoret,39,f,14818_SimoneSignoret_39_f.jpg
273,PabloPicasso,81,m,273_PabloPicasso_81_m.jpg
10209,JulieAdams,67,f,10209_JulieAdams_67_f.jpg
10414,BarbaraBain,45,f,10414_BarbaraBain_45_f.jpg
4032,CharlieSheen,35,m,4032_CharlieSheen_35_m.jpg
2963,tomselleck,42,m,2963_tomselleck_42_m.jpg
12223,IsabelleAdjani,20,f,12223_IsabelleAdjani_20_f.jpg
16106,DannyGlover,52,m,16106_DannyGlover_52_m.jpg
7414,MickeyRooney,29,m,7414_MickeyRooney_29_m.jpg
12937,BarbraStreisand,22,f,12937_BarbraStreisand_22_f.jpg
16314,Davis,45,f,16314_Davis_45_f.jpg
5052,AnthonyAndrews,56,m,5052_AnthonyAndrews_56_m.jpg
7986,GiulianoGemma,33,m,7986_GiulianoGemma_33_m.jpg
6447,JohnVernon,33,m,6447_JohnVernon_33_m.jpg
2234,RayLiotta,43,m,2234_RayLiotta_43_m.jpg
14854,SimoneSignoret,61,f,14854_SimoneSignoret_61_f.jpg
13905,AnnieGirardot,73,f,13905_AnnieGirardot_73_f.jpg
2493,ClaudeRich,79,m,2493_ClaudeRich_79_m.jpg
9041,JeanClaudeVanDamme,26,m,9041_JeanClaudeVanDamme_26_m.jpg
10227,KathyBates,49,f,10227_KathyBates_49_f.jpg
11135,JuneLockhart,66,f,11135_JuneLockhart_66_f.jpg
3302,JackColeman,38,m,3302_JackColeman_38_m.jpg
11874,BarbaraBouchet,65,f,11874_BarbaraBouchet_65_f.jpg
3347,JeffBridges,61,m,3347_JeffBridges_61_m.jpg
4653,JeffGoldblum,36,m,4653_JeffGoldblum_36_m.jpg
4217,HelmutBerger,26,m,4217_HelmutBerger_26_m.jpg
14743,MarleneDietrich,66,f,14743_MarleneDietrich_66_f.jpg
13206,MichellePfeiffer,42,f,13206_MichellePfeiffer_42_f.jpg
9199,RichardBurton,44,m,9199_RichardBurton_44_m.jpg
3786,SeanConnery,41,m,3786_SeanConnery_41_m.jpg
9400,SteveMcQueen,42,m,9400_SteveMcQueen_42_m.jpg
10537,JoanCollins,34,f,10537_JoanCollins_34_f.jpg
5426,KennethBranagh,30,m,5426_KennethBranagh_30_m.jpg
12839,MaryTylerMoore,77,f,12839_MaryTylerMoore_77_f.jpg
10572,KathrynHays,47,f,10572_KathrynHays_47_f.jpg
5329,JeanGabin,70,m,5329_JeanGabin_70_m.jpg
